id_registro,fecha,mes,dia_semana,dia_semana_num,hora,franja_horaria,es_fin_semana,es_feriado,administracion_zonal,tipo_incidente,intensidad_esperada,conteo_incidentes,alta_demanda
1115,2025-04-25,4,viernes,4,0,Madrugada,0,0,Quitumbe,Incidente de tránsito,3.78,4,1
1116,2025-08-31,8,domingo,6,6,Mañana,1,0,Manuela Sáenz,Vandalismo,2.5987500000000003,3,0
1117,2025-10-19,10,domingo,6,17,Tarde,1,0,Los Chillos,Robo de vehículos,3.1058999999999997,4,1
1118,2025-10-09,10,jueves,3,8,Mañana,0,1,Quitumbe,Incidente de tránsito,3.16008,2,0
1119,2025-10-26,10,domingo,6,2,Madrugada,1,0,Manuela Sáenz,Emergencia comunitaria,2.7890625,4,1
1120,2025-10-10,10,viernes,4,7,Mañana,0,0,Aeropuerto,Robo a personas,2.4948,1,0
1121,2025-03-10,3,lunes,0,23,Noche,0,0,Tumbaco,Robo a personas,1.7313750000000003,2,0
1122,2025-05-28,5,miércoles,2,18,Noche,0,0,Calderón,Robo a personas,3.5332874999999997,1,0
1123,2025-01-11,1,sábado,5,3,Madrugada,1,0,Calderón,Emergencia comunitaria,2.6243749999999997,3,0
1124,2025-09-11,9,jueves,3,17,Tarde,0,0,Manuela Sáenz,Robo a personas,4.649062499999999,5,1
1125,2025-11-26,11,miércoles,2,19,Noche,0,0,Manuela Sáenz,Robo de autopartes,3.9603125,5,1
1126,2025-12-26,12,viernes,4,10,Mañana,0,0,Calderón,Robo a personas,2.7702,5,1
1127,2025-02-07,2,viernes,4,13,Tarde,0,0,Manuela Sáenz,Incidente de tránsito,3.3075,4,1
1128,2025-05-14,5,miércoles,2,17,Tarde,0,0,La Delicia,Robo de vehículos,3.306,1,0
1129,2025-07-19,7,sábado,5,15,Tarde,1,0,Tumbaco,Incidente de tránsito,1.8427500000000003,1,0
1130,2025-01-23,1,jueves,3,2,Madrugada,0,0,Tumbaco,Incidente de tránsito,1.8703125,2,0
1131,2025-10-30,10,jueves,3,14,Tarde,0,0,La Delicia,Robo a personas,2.6932500000000004,2,0
1132,2025-12-12,12,viernes,4,3,Madrugada,0,0,Tumbaco,Robo de autopartes,2.5875,2,0
1133,2025-10-29,10,miércoles,2,4,Madrugada,0,0,Los Chillos,Robo a personas,2.7253125,5,1
1134,2025-12-29,12,lunes,0,16,Tarde,0,0,Calderón,Incidente de tránsito,1.7057249999999997,1,0
1135,2025-08-06,8,miércoles,2,6,Mañana,0,0,Manuela Sáenz,Robo de autopartes,3.004375,3,0
1136,2025-05-21,5,miércoles,2,15,Tarde,0,0,Manuela Sáenz,Robo a personas,2.885625,1,0
1137,2025-04-14,4,lunes,0,13,Tarde,0,0,Eugenio Espejo,Robo a personas,3.0972375,5,1
1138,2025-07-29,7,martes,1,15,Tarde,0,0,Eloy Alfaro,Robo de vehículos,2.7702000000000004,4,1
1139,2025-04-21,4,lunes,0,6,Mañana,0,0,Manuela Sáenz,Incidente de tránsito,2.743125,2,0
1140,2025-04-14,4,lunes,0,8,Mañana,0,0,Manuela Sáenz,Alteración del orden público,3.2656250000000004,4,1
1141,2025-11-12,11,miércoles,2,3,Madrugada,0,0,La Delicia,Vandalismo,2.1374999999999997,3,0
1142,2025-06-20,6,viernes,4,21,Noche,0,0,Los Chillos,Robo de vehículos,3.5495999999999994,1,0
1143,2025-12-22,12,lunes,0,10,Mañana,0,0,Eloy Alfaro,Robo a personas,3.1164750000000003,3,0
1144,2025-11-20,11,jueves,3,1,Madrugada,0,0,Calderón,Incidente de tránsito,2.3690624999999996,0,0
1145,2025-05-13,5,martes,1,11,Mañana,0,0,Calderón,Robo a personas,2.193075,4,1
1146,2025-10-20,10,lunes,0,11,Mañana,0,0,Eloy Alfaro,Incidente de tránsito,2.423925,1,0
1147,2025-11-24,11,lunes,0,3,Madrugada,0,0,Aeropuerto,Robo de vehículos,1.9949999999999999,1,0
1148,2025-05-07,5,miércoles,2,17,Tarde,0,0,Quitumbe,Robo a personas,4.4631,3,0
1149,2025-04-16,4,miércoles,2,20,Noche,0,0,Eugenio Espejo,Alteración del orden público,3.9603125,4,1
1150,2025-04-02,4,miércoles,2,6,Mañana,0,0,Tumbaco,Incidente de tránsito,1.6458750000000002,5,1
1151,2025-10-14,10,martes,1,0,Madrugada,0,0,Manuela Sáenz,Incidente de tránsito,3.1171875,2,0
1152,2025-02-20,2,jueves,3,22,Noche,0,0,Calderón,Robo a personas,2.193075,2,0
1153,2025-01-29,1,miércoles,2,12,Tarde,0,0,Eloy Alfaro,Robo a personas,3.6358875000000004,1,0
1154,2025-10-23,10,jueves,3,5,Madrugada,0,0,Los Chillos,Alteración del orden público,1.816875,3,0
1155,2025-10-24,10,viernes,4,5,Madrugada,0,0,La Delicia,Alteración del orden público,2.6999999999999997,2,0
1156,2025-08-02,8,sábado,5,11,Mañana,1,0,Quitumbe,Emergencia comunitaria,2.3868,2,0
1157,2025-09-24,9,miércoles,2,7,Mañana,0,0,Manuela Sáenz,Robo a personas,3.526875,3,0
1158,2025-09-14,9,domingo,6,23,Noche,1,0,Calderón,Incidente de tránsito,1.885275,0,0
1159,2025-10-29,10,miércoles,2,21,Noche,0,0,Tumbaco,Alteración del orden público,2.5828124999999997,1,0
1160,2025-04-11,4,viernes,4,18,Noche,0,0,La Delicia,Vandalismo,3.1319999999999997,2,0
1161,2025-12-12,12,viernes,4,4,Madrugada,0,0,Quitumbe,Alteración del orden público,4.5,4,1
1162,2025-04-20,4,domingo,6,17,Tarde,1,0,La Delicia,Robo de autopartes,3.5017499999999995,3,0
1163,2025-07-01,7,martes,1,4,Madrugada,0,0,Los Chillos,Incidente de tránsito,2.1196874999999995,1,0
1164,2025-11-09,11,domingo,6,9,Mañana,1,0,La Delicia,Alteración del orden público,2.3625000000000003,2,0
1165,2025-01-01,1,miércoles,2,0,Madrugada,0,1,Los Chillos,Vandalismo,2.18025,5,1
1166,2025-11-15,11,sábado,5,9,Mañana,1,0,Tumbaco,Incidente de tránsito,1.8427500000000003,6,1
1167,2025-02-24,2,lunes,0,4,Madrugada,0,0,La Delicia,Alteración del orden público,2.96875,3,0
1168,2025-05-29,5,jueves,3,11,Mañana,0,0,Manuela Sáenz,Alteración del orden público,2.671875,1,0
1169,2025-11-05,11,miércoles,2,21,Noche,0,0,La Delicia,Robo a personas,3.7192499999999997,4,1
1170,2025-05-17,5,sábado,5,6,Mañana,1,0,Los Chillos,Robo a personas,3.2818500000000004,2,0
1171,2025-07-21,7,lunes,0,8,Mañana,0,0,Manuela Sáenz,Robo a personas,3.526875,5,1
1172,2025-11-09,11,domingo,6,21,Noche,1,0,Quitumbe,Robo a personas,4.932900000000001,2,0
1173,2025-04-27,4,domingo,6,20,Noche,1,0,Tumbaco,Robo de vehículos,2.7405,5,1
1174,2025-06-03,6,martes,1,11,Mañana,0,0,Eugenio Espejo,Robo de vehículos,2.3598,3,0
1175,2025-10-18,10,sábado,5,22,Noche,1,0,Calderón,Robo de vehículos,2.6676,1,0
1176,2025-03-04,3,martes,1,0,Madrugada,0,1,Manuela Sáenz,Robo de autopartes,4.096875,5,1
1177,2025-09-01,9,lunes,0,10,Mañana,0,0,Eloy Alfaro,Robo a personas,3.1164750000000003,11,1
1178,2025-01-25,1,sábado,5,20,Noche,1,0,Tumbaco,Robo a personas,3.8171250000000003,2,0
1179,2025-03-31,3,lunes,0,14,Tarde,0,0,Eloy Alfaro,Alteración del orden público,3.3665625,5,1
1180,2025-03-16,3,domingo,6,1,Madrugada,1,0,Manuela Sáenz,Alteración del orden público,4.1015625,4,1
1181,2025-10-21,10,martes,1,19,Noche,0,0,Los Chillos,Robo de autopartes,2.6930124999999996,0,0
1182,2025-07-29,7,martes,1,6,Mañana,0,0,Eugenio Espejo,Alteración del orden público,3.004375,1,0
1183,2025-12-13,12,sábado,5,20,Noche,1,0,Aeropuerto,Vandalismo,2.3751,3,0
1184,2025-01-17,1,viernes,4,11,Mañana,0,0,Aeropuerto,Robo de autopartes,1.7387999999999997,1,0
1185,2025-05-08,5,jueves,3,21,Noche,0,0,Manuela Sáenz,Alteración del orden público,4.3046875,7,1
1186,2025-12-30,12,martes,1,17,Tarde,0,0,Eloy Alfaro,Incidente de tránsito,3.9052125,1,0
1187,2025-09-08,9,lunes,0,2,Madrugada,0,0,Calderón,Vandalismo,2.030625,2,0
1188,2025-06-28,6,sábado,5,6,Mañana,1,0,La Delicia,Robo de autopartes,3.2889999999999997,4,1
1189,2025-07-01,7,martes,1,10,Mañana,0,0,Eloy Alfaro,Alteración del orden público,2.885625,2,0
1190,2025-06-01,6,domingo,6,17,Tarde,1,0,Calderón,Robo a personas,3.9052124999999998,5,1
1191,2025-01-25,1,sábado,5,11,Mañana,1,0,Eloy Alfaro,Alteración del orden público,3.9487500000000004,3,0
1192,2025-06-29,6,domingo,6,5,Madrugada,1,0,Los Chillos,Incidente de tránsito,1.686825,2,0
1193,2025-07-17,7,jueves,3,4,Madrugada,0,0,Eloy Alfaro,Robo de autopartes,3.6871875,3,0
1194,2025-12-10,12,miércoles,2,0,Madrugada,0,0,Eloy Alfaro,Incidente de tránsito,3.3665625000000006,5,1
1195,2025-06-10,6,martes,1,11,Mañana,0,0,Manuela Sáenz,Robo de autopartes,2.458125,3,0
1196,2025-06-26,6,jueves,3,10,Mañana,0,0,Aeropuerto,Incidente de tránsito,1.2568499999999998,1,0
1197,2025-10-12,10,domingo,6,3,Madrugada,1,0,Calderón,Alteración del orden público,3.1171875,2,0
1198,2025-03-04,3,martes,1,17,Tarde,0,1,Tumbaco,Robo a personas,3.347325,3,0
1199,2025-05-30,5,viernes,4,3,Madrugada,0,0,Eugenio Espejo,Alteración del orden público,4.3125,4,1
1200,2025-06-03,6,martes,1,16,Tarde,0,0,Eugenio Espejo,Robo de vehículos,2.3598,3,0
1201,2025-06-05,6,jueves,3,1,Madrugada,0,0,Manuela Sáenz,Robo a personas,4.0078125,5,1
1202,2025-02-18,2,martes,1,23,Noche,0,0,La Delicia,Vandalismo,1.539,1,0
1203,2025-12-03,12,miércoles,2,21,Noche,0,0,Quitumbe,Robo de vehículos,3.9672,9,1
1204,2025-03-25,3,martes,1,1,Madrugada,0,0,Quitumbe,Emergencia comunitaria,2.4225,2,0
1205,2025-12-27,12,sábado,5,11,Mañana,1,0,Manuela Sáenz,Robo de vehículos,3.5100000000000002,3,0
1206,2025-06-26,6,jueves,3,5,Madrugada,0,0,Aeropuerto,Robo a personas,1.6159499999999998,2,0
1207,2025-05-28,5,miércoles,2,9,Mañana,0,0,Manuela Sáenz,Incidente de tránsito,2.2443750000000002,1,0
1208,2025-04-28,4,lunes,0,22,Noche,0,0,Aeropuerto,Robo de vehículos,1.4364,2,0
1209,2025-12-08,12,lunes,0,20,Noche,0,0,Eloy Alfaro,Alteración del orden público,4.649062499999999,6,1
1210,2025-03-04,3,martes,1,22,Noche,0,1,La Delicia,Alteración del orden público,2.5649999999999995,4,1
1211,2025-07-08,7,martes,1,15,Tarde,0,0,Eugenio Espejo,Alteración del orden público,2.458125,1,0
1212,2025-12-26,12,viernes,4,13,Tarde,0,0,La Delicia,Incidente de tránsito,2.646,0,0
1213,2025-02-18,2,martes,1,6,Mañana,0,0,Quitumbe,Alteración del orden público,3.1350000000000002,3,0
1214,2025-11-23,11,domingo,6,18,Noche,1,0,La Delicia,Robo de autopartes,3.5017499999999995,3,0
1215,2025-09-14,9,domingo,6,22,Noche,1,0,La Delicia,Vandalismo,1.7010000000000003,1,0
1216,2025-08-12,8,martes,1,16,Tarde,0,0,Calderón,Robo a personas,2.193075,2,0
1217,2025-05-21,5,miércoles,2,8,Mañana,0,0,Calderón,Alteración del orden público,2.481875,1,0
1218,2025-08-03,8,domingo,6,12,Tarde,1,0,Los Chillos,Incidente de tránsito,1.9679625,2,0
1219,2025-07-30,7,miércoles,2,21,Noche,0,0,Manuela Sáenz,Alteración del orden público,4.3046875,8,1
1220,2025-11-14,11,viernes,4,4,Madrugada,0,0,Quitumbe,Vandalismo,3.24,5,1
1221,2025-02-01,2,sábado,5,22,Noche,1,0,Quitumbe,Alteración del orden público,3.5100000000000002,0,0
1222,2025-06-07,6,sábado,5,4,Madrugada,1,0,Eugenio Espejo,Vandalismo,3.36375,4,1
1223,2025-10-12,10,domingo,6,9,Mañana,1,0,La Delicia,Incidente de tránsito,1.9845000000000002,5,1
1224,2025-11-01,11,sábado,5,20,Noche,1,0,Eugenio Espejo,Robo de vehículos,5.2026,6,1
1225,2025-10-13,10,lunes,0,9,Mañana,0,0,Eloy Alfaro,Robo a personas,3.1164750000000003,3,0
1226,2025-05-24,5,sábado,5,6,Mañana,1,1,Manuela Sáenz,Robo de autopartes,4.9334999999999996,7,1
1227,2025-01-19,1,domingo,6,14,Tarde,1,0,Eloy Alfaro,Emergencia comunitaria,2.5302375,1,0
1228,2025-01-18,1,sábado,5,6,Mañana,1,0,Calderón,Robo a personas,3.6679500000000007,2,0
1229,2025-09-14,9,domingo,6,14,Tarde,1,0,Calderón,Robo a personas,2.8279125,0,0
1230,2025-03-19,3,miércoles,2,2,Madrugada,0,0,Aeropuerto,Robo de vehículos,1.9949999999999999,1,0
1231,2025-06-24,6,martes,1,18,Noche,0,0,Calderón,Incidente de tránsito,2.7481125,0,0
1232,2025-07-13,7,domingo,6,9,Mañana,1,0,Eloy Alfaro,Alteración del orden público,3.189375,2,0
1233,2025-04-23,4,miércoles,2,14,Tarde,0,0,Los Chillos,Robo de autopartes,1.9501125,3,0
1234,2025-04-24,4,jueves,3,2,Madrugada,0,0,Los Chillos,Robo a personas,2.7253125,2,0
1235,2025-08-10,8,domingo,6,5,Madrugada,1,1,La Delicia,Robo de vehículos,2.7216,2,0
1236,2025-06-15,6,domingo,6,11,Mañana,1,0,Quitumbe,Robo a personas,3.0618000000000003,3,0
1237,2025-11-15,11,sábado,5,14,Tarde,1,0,Aeropuerto,Robo a personas,2.57985,5,1
1238,2025-05-12,5,lunes,0,5,Madrugada,0,0,Quitumbe,Incidente de tránsito,2.1546000000000003,2,0
1239,2025-09-21,9,domingo,6,12,Tarde,1,0,Los Chillos,Incidente de tránsito,1.9679625,3,0
1240,2025-02-24,2,lunes,0,18,Noche,0,0,Eloy Alfaro,Robo a personas,5.0209875,5,1
1241,2025-12-25,12,jueves,3,2,Madrugada,0,1,Manuela Sáenz,Robo a personas,4.809375,1,0
1242,2025-05-11,5,domingo,6,7,Mañana,1,0,La Delicia,Robo de vehículos,2.7720000000000002,4,1
1243,2025-10-15,10,miércoles,2,7,Mañana,0,0,Quitumbe,Robo de autopartes,2.8842,2,0
1244,2025-09-23,9,martes,1,22,Noche,0,0,Tumbaco,Robo a personas,1.7313750000000003,4,1
1245,2025-06-11,6,miércoles,2,19,Noche,0,0,Aeropuerto,Robo de vehículos,2.3142,2,0
1246,2025-03-28,3,viernes,4,14,Tarde,0,0,Eugenio Espejo,Robo a personas,3.9123,4,1
1247,2025-02-24,2,lunes,0,3,Madrugada,0,0,Eloy Alfaro,Emergencia comunitaria,2.7253125,1,0
1248,2025-10-15,10,miércoles,2,18,Noche,0,0,Tumbaco,Emergencia comunitaria,1.7563124999999997,0,0
1249,2025-06-27,6,viernes,4,20,Noche,0,0,Quitumbe,Alteración del orden público,5.22,8,1
1250,2025-12-15,12,lunes,0,2,Madrugada,0,0,Manuela Sáenz,Robo de vehículos,3.5625,6,1
1251,2025-01-08,1,miércoles,2,12,Tarde,0,0,La Delicia,Incidente de tránsito,2.09475,4,1
1252,2025-11-17,11,lunes,0,7,Mañana,0,0,Tumbaco,Incidente de tránsito,1.6458750000000002,0,0
1253,2025-11-09,11,domingo,6,22,Noche,1,0,Tumbaco,Robo a personas,1.9136250000000006,0,0
1254,2025-09-04,9,jueves,3,15,Tarde,0,0,La Delicia,Robo a personas,2.3085,0,0
1255,2025-11-19,11,miércoles,2,12,Tarde,0,0,Eugenio Espejo,Robo de autopartes,2.6383874999999994,3,0
1256,2025-09-12,9,viernes,4,2,Madrugada,0,0,Aeropuerto,Robo a personas,2.8349999999999995,3,0
1257,2025-11-24,11,lunes,0,15,Tarde,0,0,Calderón,Robo de autopartes,1.8681749999999997,3,0
1258,2025-02-23,2,domingo,6,8,Mañana,1,0,La Delicia,Alteración del orden público,2.8875,1,0
1259,2025-09-06,9,sábado,5,13,Tarde,1,0,Eugenio Espejo,Robo de autopartes,3.6104249999999993,6,1
1260,2025-08-27,8,miércoles,2,12,Tarde,0,0,Calderón,Robo de vehículos,2.2742999999999998,2,0
1261,2025-08-17,8,domingo,6,20,Noche,1,0,Manuela Sáenz,Alteración del orden público,4.7578125,4,1
1262,2025-03-08,3,sábado,5,6,Mañana,1,0,Manuela Sáenz,Incidente de tránsito,3.75375,3,0
1263,2025-02-20,2,jueves,3,14,Tarde,0,0,Quitumbe,Robo a personas,3.2319000000000004,4,1
1264,2025-04-07,4,lunes,0,6,Mañana,0,0,Eugenio Espejo,Alteración del orden público,3.004375,4,1
1265,2025-04-02,4,miércoles,2,5,Madrugada,0,0,Quitumbe,Robo a personas,2.7702000000000004,2,0
1266,2025-09-21,9,domingo,6,1,Madrugada,1,0,Eloy Alfaro,Robo a personas,4.784062500000001,9,1
1267,2025-10-18,10,sábado,5,8,Mañana,1,0,Calderón,Alteración del orden público,3.3962500000000007,4,1
1268,2025-04-06,4,domingo,6,21,Noche,1,0,Eugenio Espejo,Robo a personas,4.7273625,9,1
1269,2025-03-29,3,sábado,5,23,Noche,1,0,Eloy Alfaro,Robo a personas,4.2646500000000005,8,1
1270,2025-03-19,3,miércoles,2,16,Tarde,0,0,Eloy Alfaro,Robo a personas,3.1164750000000003,3,0
1271,2025-10-15,10,miércoles,2,4,Madrugada,0,0,Aeropuerto,Alteración del orden público,2.078125,3,0
1272,2025-04-30,4,miércoles,2,11,Mañana,0,0,Los Chillos,Emergencia comunitaria,1.2354749999999999,2,0
1273,2025-10-29,10,miércoles,2,0,Madrugada,0,0,Manuela Sáenz,Robo a personas,4.0078125,3,0
1274,2025-06-14,6,sábado,5,9,Mañana,1,0,Tumbaco,Alteración del orden público,2.19375,4,1
1275,2025-07-01,7,martes,1,10,Mañana,0,0,Quitumbe,Robo a personas,2.7702000000000004,1,0
1276,2025-08-11,8,lunes,0,15,Tarde,0,0,Aeropuerto,Alteración del orden público,1.4962499999999999,3,0
1277,2025-11-07,11,viernes,4,13,Tarde,0,0,Eugenio Espejo,Robo de autopartes,3.3326999999999996,7,1
1278,2025-01-07,1,martes,1,7,Mañana,0,0,Calderón,Alteración del orden público,2.481875,3,0
1279,2025-11-26,11,miércoles,2,23,Noche,0,0,Eloy Alfaro,Incidente de tránsito,2.423925,3,0
1280,2025-09-20,9,sábado,5,16,Tarde,1,0,Eugenio Espejo,Incidente de tránsito,2.8255500000000002,3,0
1281,2025-06-10,6,martes,1,17,Tarde,0,0,Aeropuerto,Robo a personas,2.603475,4,1
1282,2025-05-31,5,sábado,5,11,Mañana,1,0,Quitumbe,Incidente de tránsito,2.9484000000000004,6,1
1283,2025-03-26,3,miércoles,2,16,Tarde,0,0,Eugenio Espejo,Robo a personas,2.654775,5,1
1284,2025-05-27,5,martes,1,13,Tarde,0,0,Eloy Alfaro,Incidente de tránsito,2.8279125000000005,2,0
1285,2025-04-22,4,martes,1,15,Tarde,0,0,Calderón,Robo de vehículos,1.9494,2,0
1286,2025-02-05,2,miércoles,2,13,Tarde,0,0,Calderón,Robo de vehículos,2.2742999999999998,2,0
1287,2025-10-12,10,domingo,6,8,Mañana,1,0,Eugenio Espejo,Robo a personas,3.5862750000000005,5,1
1288,2025-07-07,7,lunes,0,3,Madrugada,0,0,Aeropuerto,Robo a personas,2.244375,2,0
1289,2025-03-23,3,domingo,6,22,Noche,1,0,Eloy Alfaro,Emergencia comunitaria,2.168775,2,0
1290,2025-01-02,1,jueves,3,10,Mañana,0,0,Eugenio Espejo,Incidente de tránsito,2.064825,4,1
1291,2025-10-30,10,jueves,3,5,Madrugada,0,0,Aeropuerto,Alteración del orden público,1.4962499999999999,2,0
1292,2025-07-16,7,miércoles,2,14,Tarde,0,0,Eugenio Espejo,Emergencia comunitaria,1.9501125,0,0
1293,2025-01-11,1,sábado,5,4,Madrugada,1,0,Manuela Sáenz,Emergencia comunitaria,3.453125,5,1
1294,2025-08-22,8,viernes,4,10,Mañana,0,0,Quitumbe,Robo de vehículos,3.1104,4,1
1295,2025-07-14,7,lunes,0,17,Tarde,0,0,Los Chillos,Robo a personas,3.1613624999999996,5,1
1296,2025-04-29,4,martes,1,12,Tarde,0,0,Eloy Alfaro,Robo a personas,3.6358875000000004,6,1
1297,2025-01-20,1,lunes,0,10,Mañana,0,0,Aeropuerto,Robo de vehículos,1.4364,1,0
1298,2025-09-18,9,jueves,3,13,Tarde,0,0,Tumbaco,Robo de vehículos,1.7954999999999999,0,0
1299,2025-10-20,10,lunes,0,17,Tarde,0,0,Manuela Sáenz,Robo a personas,4.649062499999999,3,0
1300,2025-09-13,9,sábado,5,18,Noche,1,0,Calderón,Robo a personas,4.835025,4,1
1301,2025-08-10,8,domingo,6,23,Noche,1,1,Eugenio Espejo,Robo a personas,3.5210700000000004,9,1
1302,2025-08-14,8,jueves,3,14,Tarde,0,0,La Delicia,Incidente de tránsito,2.09475,1,0
1303,2025-02-22,2,sábado,5,8,Mañana,1,0,Tumbaco,Robo a personas,2.895750000000001,3,0
1304,2025-12-21,12,domingo,6,7,Mañana,1,0,Aeropuerto,Alteración del orden público,2.02125,2,0
1305,2025-12-08,12,lunes,0,19,Noche,0,0,Eloy Alfaro,Alteración del orden público,4.649062499999999,4,1
1306,2025-12-30,12,martes,1,0,Madrugada,0,0,La Delicia,Alteración del orden público,2.96875,2,0
1307,2025-10-07,10,martes,1,3,Madrugada,0,0,La Delicia,Robo a personas,3.20625,4,1
1308,2025-03-22,3,sábado,5,13,Tarde,1,0,Eugenio Espejo,Robo de vehículos,3.7674,4,1
1309,2025-07-21,7,lunes,0,1,Madrugada,0,0,Eugenio Espejo,Robo a personas,3.6871875,6,1
1310,2025-06-07,6,sábado,5,15,Tarde,1,0,Eloy Alfaro,Robo de autopartes,3.6328500000000004,6,1
1311,2025-04-30,4,miércoles,2,2,Madrugada,0,0,Calderón,Robo a personas,3.0459374999999995,2,0
1312,2025-02-28,2,viernes,4,7,Mañana,0,0,La Delicia,Alteración del orden público,3.3,3,0
1313,2025-08-03,8,domingo,6,5,Madrugada,1,0,Manuela Sáenz,Alteración del orden público,2.953125,2,0
1314,2025-05-08,5,jueves,3,15,Tarde,0,0,Tumbaco,Alteración del orden público,1.603125,1,0
1315,2025-08-12,8,martes,1,23,Noche,0,0,Tumbaco,Robo de autopartes,1.474875,0,0
1316,2025-07-28,7,lunes,0,15,Tarde,0,0,La Delicia,Robo de vehículos,2.052,3,0
1317,2025-04-25,4,viernes,4,6,Mañana,0,0,Eugenio Espejo,Vandalismo,2.7324,4,1
1318,2025-07-28,7,lunes,0,12,Tarde,0,0,Quitumbe,Robo a personas,3.2319000000000004,5,1
1319,2025-01-14,1,martes,1,12,Tarde,0,0,Eugenio Espejo,Emergencia comunitaria,1.9501125,2,0
1320,2025-01-09,1,jueves,3,4,Madrugada,0,0,Manuela Sáenz,Emergencia comunitaria,2.5234375,1,0
1321,2025-02-09,2,domingo,6,19,Noche,1,0,Calderón,Robo de autopartes,3.3266624999999994,2,0
1322,2025-08-25,8,lunes,0,21,Noche,0,0,Eloy Alfaro,Robo de vehículos,4.4631,3,0
1323,2025-10-08,10,miércoles,2,17,Tarde,0,0,Eloy Alfaro,Robo de autopartes,4.2771375,1,0
1324,2025-12-25,12,jueves,3,14,Tarde,0,1,Eloy Alfaro,Robo a personas,4.363065000000001,4,1
1325,2025-07-20,7,domingo,6,17,Tarde,1,0,Manuela Sáenz,Robo a personas,5.1384375,5,1
1326,2025-09-03,9,miércoles,2,1,Madrugada,0,0,Eloy Alfaro,Robo a personas,4.3284375,6,1
1327,2025-10-05,10,domingo,6,9,Mañana,1,0,Aeropuerto,Robo a personas,1.78605,1,0
1328,2025-08-23,8,sábado,5,22,Noche,1,0,Eugenio Espejo,Robo de autopartes,3.0946499999999997,5,1
1329,2025-01-04,1,sábado,5,12,Tarde,1,0,Eloy Alfaro,Vandalismo,3.3169500000000007,2,0
1330,2025-06-03,6,martes,1,17,Tarde,0,0,Manuela Sáenz,Robo a personas,4.649062499999999,7,1
1331,2025-01-29,1,miércoles,2,14,Tarde,0,0,Aeropuerto,Incidente de tránsito,1.466325,1,0
1332,2025-04-19,4,sábado,5,11,Mañana,1,0,Quitumbe,Incidente de tránsito,2.9484000000000004,3,0
1333,2025-04-08,4,martes,1,14,Tarde,0,0,Eugenio Espejo,Incidente de tránsito,2.4089625,3,0
1334,2025-08-03,8,domingo,6,12,Tarde,1,0,Los Chillos,Vandalismo,1.686825,1,0
1335,2025-10-20,10,lunes,0,17,Tarde,0,0,Eugenio Espejo,Robo de vehículos,3.8018999999999994,3,0
1336,2025-03-16,3,domingo,6,14,Tarde,1,0,Eugenio Espejo,Robo a personas,3.4232625000000003,2,0
1337,2025-11-22,11,sábado,5,22,Noche,1,0,Manuela Sáenz,Alteración del orden público,3.65625,4,1
1338,2025-05-26,5,lunes,0,10,Mañana,0,0,Eugenio Espejo,Alteración del orden público,2.458125,5,1
1339,2025-05-08,5,jueves,3,18,Noche,0,0,Eugenio Espejo,Vandalismo,2.8514249999999994,6,1
1340,2025-12-07,12,domingo,6,2,Madrugada,1,0,Calderón,Incidente de tránsito,2.6184375,4,1
1341,2025-02-11,2,martes,1,6,Mañana,0,0,Eugenio Espejo,Robo de autopartes,2.7640249999999997,7,1
1342,2025-12-22,12,lunes,0,20,Noche,0,0,Quitumbe,Robo de vehículos,3.9672,3,0
1343,2025-02-10,2,lunes,0,13,Tarde,0,0,Eloy Alfaro,Robo a personas,3.6358875000000004,1,0
1344,2025-02-03,2,lunes,0,13,Tarde,0,0,Manuela Sáenz,Robo a personas,3.3665625,4,1
1345,2025-01-17,1,viernes,4,21,Noche,0,0,La Delicia,Robo de autopartes,4.001999999999999,6,1
1346,2025-06-14,6,sábado,5,12,Tarde,1,0,Aeropuerto,Alteración del orden público,2.3887500000000004,4,1
1347,2025-06-02,6,lunes,0,11,Mañana,0,0,Eugenio Espejo,Vandalismo,1.76985,2,0
1348,2025-03-17,3,lunes,0,23,Noche,0,0,Calderón,Robo de autopartes,1.8681749999999997,3,0
1349,2025-03-28,3,viernes,4,8,Mañana,0,0,Manuela Sáenz,Incidente de tránsito,3.4650000000000003,5,1
1350,2025-04-27,4,domingo,6,0,Madrugada,1,0,Eloy Alfaro,Alteración del orden público,4.4296875,2,0
1351,2025-12-28,12,domingo,6,18,Noche,1,0,Eloy Alfaro,Vandalismo,3.6996750000000005,8,1
1352,2025-12-08,12,lunes,0,10,Mañana,0,0,Eugenio Espejo,Robo a personas,2.654775,4,1
1353,2025-01-27,1,lunes,0,22,Noche,0,0,Manuela Sáenz,Vandalismo,1.9237499999999998,2,0
1354,2025-11-09,11,domingo,6,21,Noche,1,0,Manuela Sáenz,Alteración del orden público,4.7578125,4,1
1355,2025-10-14,10,martes,1,22,Noche,0,0,Tumbaco,Robo a personas,1.7313750000000003,4,1
1356,2025-05-14,5,miércoles,2,23,Noche,0,0,Eloy Alfaro,Robo a personas,3.1164750000000003,3,0
1357,2025-08-07,8,jueves,3,21,Noche,0,0,Quitumbe,Incidente de tránsito,3.4713,7,1
1358,2025-06-17,6,martes,1,18,Noche,0,0,Eugenio Espejo,Robo a personas,4.2771375,4,1
1359,2025-04-08,4,martes,1,17,Tarde,0,0,La Delicia,Robo de autopartes,3.1682499999999996,3,0
